Stats	Cluster	Marker	Method	p_val_adj
0.568786513	16: Cycling T	COX7B	FindMarkers	0.00E+00
0.56730349	16: Cycling T	PSMD8	FindMarkers	0.00E+00
0.565773688	16: Cycling T	ATP5PF	FindMarkers	0.00E+00
0.564367149	16: Cycling T	ATP5F1C	FindMarkers	0.00E+00
0.563589809	16: Cycling T	HELLS	FindMarkers	0.00E+00
0.563054268	16: Cycling T	SSRP1	FindMarkers	0.00E+00
0.561287262	16: Cycling T	HSPB11	FindMarkers	0.00E+00
0.560118724	16: Cycling T	PSMC3	FindMarkers	0.00E+00
0.558330588	16: Cycling T	SNRPC	FindMarkers	0.00E+00
0.556490968	16: Cycling T	NDUFB3	FindMarkers	0.00E+00
0.556409281	16: Cycling T	LSM2	FindMarkers	0.00E+00
0.555596007	16: Cycling T	SNRPE	FindMarkers	0.00E+00
0.5540275	16: Cycling T	HNRNPD	FindMarkers	0.00E+00
0.553418754	16: Cycling T	CYTOR	FindMarkers	0.00E+00
0.548785056	16: Cycling T	KIF23	FindMarkers	0.00E+00
0.547458224	16: Cycling T	FBXO5	FindMarkers	0.00E+00
0.547318026	16: Cycling T	ACAT2	FindMarkers	0.00E+00
0.546445962	16: Cycling T	MZT2A	FindMarkers	0.00E+00
0.545864968	16: Cycling T	CMC2	FindMarkers	0.00E+00
0.541136397	16: Cycling T	SGO2	FindMarkers	0.00E+00
0.539358245	16: Cycling T	LIG1	FindMarkers	0.00E+00
0.538078705	16: Cycling T	ACOT7	FindMarkers	0.00E+00
0.537413772	16: Cycling T	MYBL2	FindMarkers	0.00E+00
0.536577198	16: Cycling T	RFC4	FindMarkers	0.00E+00
0.536396454	16: Cycling T	SGO1	FindMarkers	0.00E+00
0.535181541	16: Cycling T	CCT6A	FindMarkers	0.00E+00
0.535152556	16: Cycling T	ITGAE	FindMarkers	0.00E+00
0.534564671	16: Cycling T	NDUFA2	FindMarkers	0.00E+00
0.533646859	16: Cycling T	POLR2E	FindMarkers	0.00E+00
0.533213255	16: Cycling T	RMI2	FindMarkers	0.00E+00
0.531190424	16: Cycling T	ARPC5L	FindMarkers	0.00E+00
0.530873131	16: Cycling T	CBX5	FindMarkers	0.00E+00
0.529098391	16: Cycling T	NCAPD2	FindMarkers	0.00E+00
0.527164532	16: Cycling T	FAM111A	FindMarkers	0.00E+00
0.526521622	16: Cycling T	BUB1	FindMarkers	0.00E+00
0.525181194	16: Cycling T	ZNF683	FindMarkers	0.00E+00
0.525177652	16: Cycling T	MTHFD2	FindMarkers	0.00E+00
0.525042959	16: Cycling T	UQCRFS1	FindMarkers	0.00E+00
0.522804104	16: Cycling T	UBE2A	FindMarkers	0.00E+00
0.521707624	16: Cycling T	HINT2	FindMarkers	0.00E+00
0.521251406	16: Cycling T	PIN1	FindMarkers	0.00E+00
0.52025601	16: Cycling T	ANP32A	FindMarkers	0.00E+00
0.51977112	16: Cycling T	MAD2L2	FindMarkers	0.00E+00
0.519559714	16: Cycling T	PSIP1	FindMarkers	0.00E+00
0.51865574	16: Cycling T	HIST1H3C	FindMarkers	0.00E+00
0.516971357	16: Cycling T	RBBP7	FindMarkers	0.00E+00
0.516689249	16: Cycling T	SUMO1	FindMarkers	0.00E+00
0.514260053	16: Cycling T	SPC25	FindMarkers	0.00E+00
0.512853453	16: Cycling T	ANAPC15	FindMarkers	0.00E+00
0.508692901	16: Cycling T	CKAP2	FindMarkers	0.00E+00
0.508148009	16: Cycling T	CDCA4	FindMarkers	0.00E+00
0.506255932	16: Cycling T	KIF2C	FindMarkers	0.00E+00
0.505347885	16: Cycling T	NDUFB6	FindMarkers	0.00E+00
0.504979721	16: Cycling T	NAA38	FindMarkers	0.00E+00
0.503722216	16: Cycling T	MXD3	FindMarkers	0.00E+00
0.503225054	16: Cycling T	ELOC	FindMarkers	0.00E+00
0.500046387	16: Cycling T	AURKA	FindMarkers	0.00E+00
0.499133901	16: Cycling T	EBP	FindMarkers	0.00E+00
0.498933526	16: Cycling T	BCL2L12	FindMarkers	0.00E+00
0.498765486	16: Cycling T	SMS	FindMarkers	0.00E+00
0.498529527	16: Cycling T	RBM17	FindMarkers	0.00E+00
0.498102693	16: Cycling T	C19orf48	FindMarkers	0.00E+00
0.498076329	16: Cycling T	GTF3C6	FindMarkers	0.00E+00
0.496359345	16: Cycling T	ITGB1BP1	FindMarkers	0.00E+00
0.495657515	16: Cycling T	PRF1	FindMarkers	0.00E+00
0.495595463	16: Cycling T	SSNA1	FindMarkers	0.00E+00
0.493851846	16: Cycling T	DAZAP1	FindMarkers	0.00E+00
0.492491052	16: Cycling T	RNASEH2C	FindMarkers	0.00E+00
0.492112094	16: Cycling T	CYC1	FindMarkers	0.00E+00
0.490938023	16: Cycling T	GBP2	FindMarkers	0.00E+00
0.490773067	16: Cycling T	CLEC2D	FindMarkers	0.00E+00
0.489759095	16: Cycling T	MND1	FindMarkers	0.00E+00
0.48882498	16: Cycling T	CDK4	FindMarkers	0.00E+00
0.488720803	16: Cycling T	TCF19	FindMarkers	0.00E+00
0.487381653	16: Cycling T	LINC01871	FindMarkers	0.00E+00
0.484807799	16: Cycling T	ZDHHC12	FindMarkers	0.00E+00
0.483670367	16: Cycling T	SAC3D1	FindMarkers	0.00E+00
0.482251607	16: Cycling T	RAD51AP1	FindMarkers	0.00E+00
0.480634009	16: Cycling T	HJURP	FindMarkers	0.00E+00
0.480027122	16: Cycling T	TPGS2	FindMarkers	0.00E+00
0.479760798	16: Cycling T	YEATS4	FindMarkers	0.00E+00
0.479472001	16: Cycling T	DCTPP1	FindMarkers	0.00E+00
0.478712143	16: Cycling T	COPS3	FindMarkers	0.00E+00
0.478064088	16: Cycling T	CTLA4	FindMarkers	0.00E+00
0.477541373	16: Cycling T	NUTF2	FindMarkers	0.00E+00
0.476630398	16: Cycling T	NABP2	FindMarkers	0.00E+00
0.476239533	16: Cycling T	RNASEH2B	FindMarkers	0.00E+00
0.475365454	16: Cycling T	MIS18BP1	FindMarkers	0.00E+00
0.474486205	16: Cycling T	MPC2	FindMarkers	0.00E+00
0.472231033	16: Cycling T	PRKDC	FindMarkers	0.00E+00
0.471846352	16: Cycling T	MRPL37	FindMarkers	0.00E+00
0.471698872	16: Cycling T	BUD31	FindMarkers	0.00E+00
0.47030819	16: Cycling T	RAB1B	FindMarkers	0.00E+00
0.469747246	16: Cycling T	POLR2G	FindMarkers	0.00E+00
0.469047091	16: Cycling T	RAB27A	FindMarkers	0.00E+00
0.468964405	16: Cycling T	GGCT	FindMarkers	0.00E+00
0.466201675	16: Cycling T	FIBP	FindMarkers	0.00E+00
0.464664676	16: Cycling T	ORC6	FindMarkers	0.00E+00
0.464428416	16: Cycling T	PSMG2	FindMarkers	0.00E+00
0.464166935	16: Cycling T	GLRX5	FindMarkers	0.00E+00
0.462046876	16: Cycling T	LRR1	FindMarkers	0.00E+00
0.460460359	16: Cycling T	CDC45	FindMarkers	0.00E+00
0.456993164	16: Cycling T	NSD2	FindMarkers	0.00E+00
0.45567976	16: Cycling T	HDGF	FindMarkers	0.00E+00
0.45522057	16: Cycling T	FDFT1	FindMarkers	0.00E+00
0.454639048	16: Cycling T	MRPL11	FindMarkers	0.00E+00
0.454229469	16: Cycling T	GNAI2	FindMarkers	0.00E+00
0.453859109	16: Cycling T	E2F1	FindMarkers	0.00E+00
0.453427901	16: Cycling T	CENPH	FindMarkers	0.00E+00
0.451395919	16: Cycling T	BRCA1	FindMarkers	0.00E+00
0.448885776	16: Cycling T	HDAC1	FindMarkers	0.00E+00
0.448038104	16: Cycling T	CCDC34	FindMarkers	0.00E+00
0.445312347	16: Cycling T	KIF14	FindMarkers	0.00E+00
0.445286417	16: Cycling T	MT1E	FindMarkers	0.00E+00
0.444993159	16: Cycling T	PTBP1	FindMarkers	0.00E+00
0.444918549	16: Cycling T	LAG3	FindMarkers	0.00E+00
0.444130958	16: Cycling T	RBBP8	FindMarkers	0.00E+00
0.442701733	16: Cycling T	FOXM1	FindMarkers	0.00E+00
0.441869621	16: Cycling T	UFD1	FindMarkers	0.00E+00
0.441475907	16: Cycling T	BAZ1B	FindMarkers	0.00E+00
0.440095188	16: Cycling T	KIF15	FindMarkers	0.00E+00
0.438589172	16: Cycling T	PHF5A	FindMarkers	0.00E+00
0.438425013	16: Cycling T	PAICS	FindMarkers	0.00E+00
0.435213926	16: Cycling T	DTL	FindMarkers	0.00E+00
0.435106815	16: Cycling T	KLRD1	FindMarkers	0.00E+00
0.433397352	16: Cycling T	RRP7A	FindMarkers	0.00E+00
0.433229001	16: Cycling T	MIEN1	FindMarkers	0.00E+00
0.431891069	16: Cycling T	DBF4	FindMarkers	0.00E+00
0.429328842	16: Cycling T	CKAP5	FindMarkers	0.00E+00
0.428873462	16: Cycling T	CHAF1A	FindMarkers	0.00E+00
0.428837777	16: Cycling T	TIMM10	FindMarkers	0.00E+00
0.428663332	16: Cycling T	SUMO3	FindMarkers	0.00E+00
0.428546738	16: Cycling T	NUDT5	FindMarkers	0.00E+00
0.424862536	16: Cycling T	SHCBP1	FindMarkers	0.00E+00
0.424802011	16: Cycling T	RFC2	FindMarkers	0.00E+00
0.423971795	16: Cycling T	UQCC2	FindMarkers	0.00E+00
0.422797021	16: Cycling T	SNRPA1	FindMarkers	0.00E+00
0.422755796	16: Cycling T	KXD1	FindMarkers	0.00E+00
0.421032778	16: Cycling T	MRPL27	FindMarkers	0.00E+00
0.420890133	16: Cycling T	SNRNP40	FindMarkers	0.00E+00
0.420389454	16: Cycling T	ADA	FindMarkers	0.00E+00
0.420358243	16: Cycling T	TADA3	FindMarkers	0.00E+00
0.41978891	16: Cycling T	MRPS15	FindMarkers	0.00E+00
0.418326602	16: Cycling T	BOLA3	FindMarkers	0.00E+00
0.418077442	16: Cycling T	DECR1	FindMarkers	0.00E+00
0.418043239	16: Cycling T	ESCO2	FindMarkers	0.00E+00
0.418025429	16: Cycling T	FAM111B	FindMarkers	0.00E+00
0.417770267	16: Cycling T	BTG3	FindMarkers	0.00E+00
0.417164934	16: Cycling T	MTCH2	FindMarkers	0.00E+00
0.417103934	16: Cycling T	HIST1H2AH	FindMarkers	0.00E+00
0.415858587	16: Cycling T	MTHFD1	FindMarkers	0.00E+00
0.412748116	16: Cycling T	DEPDC1B	FindMarkers	0.00E+00
0.412489145	16: Cycling T	PSMD14	FindMarkers	0.00E+00
0.412277461	16: Cycling T	BLOC1S1	FindMarkers	0.00E+00
0.411816256	16: Cycling T	ILF3	FindMarkers	0.00E+00
0.410967014	16: Cycling T	HADH	FindMarkers	0.00E+00
0.410607354	16: Cycling T	HIRIP3	FindMarkers	0.00E+00
0.410291346	16: Cycling T	SUPT16H	FindMarkers	0.00E+00
0.410208433	16: Cycling T	TUBG1	FindMarkers	0.00E+00
0.409995094	16: Cycling T	GLRX3	FindMarkers	0.00E+00
0.408512731	16: Cycling T	GGH	FindMarkers	0.00E+00
0.406249262	16: Cycling T	BARD1	FindMarkers	0.00E+00
0.405636216	16: Cycling T	FKBP3	FindMarkers	0.00E+00
0.400628635	16: Cycling T	TOPBP1	FindMarkers	0.00E+00
0.400528328	16: Cycling T	DLEU2	FindMarkers	0.00E+00
0.400054311	16: Cycling T	KIF11	FindMarkers	0.00E+00
0.399414168	16: Cycling T	RPL39L	FindMarkers	0.00E+00
0.39930914	16: Cycling T	GALM	FindMarkers	0.00E+00
0.398868293	16: Cycling T	VRK1	FindMarkers	0.00E+00
0.39707208	16: Cycling T	CYB5B	FindMarkers	0.00E+00
0.396878653	16: Cycling T	CDC6	FindMarkers	0.00E+00
0.395937033	16: Cycling T	DCK	FindMarkers	0.00E+00
0.395090684	16: Cycling T	EFHD2	FindMarkers	0.00E+00
0.393936757	16: Cycling T	EXOSC8	FindMarkers	0.00E+00
0.393483353	16: Cycling T	TIMELESS	FindMarkers	0.00E+00
0.392610031	16: Cycling T	COMMD4	FindMarkers	0.00E+00
0.392055971	16: Cycling T	PRC1	FindMarkers	0.00E+00
0.391593321	16: Cycling T	NCAPG2	FindMarkers	0.00E+00
0.390820896	16: Cycling T	PPIH	FindMarkers	0.00E+00
0.390310288	16: Cycling T	HAUS4	FindMarkers	0.00E+00
0.388206115	16: Cycling T	RABL6	FindMarkers	0.00E+00
0.387221312	16: Cycling T	NCAPD3	FindMarkers	0.00E+00
0.38685857	16: Cycling T	MRPL13	FindMarkers	0.00E+00
0.385562696	16: Cycling T	CDKN2D	FindMarkers	0.00E+00
0.385053855	16: Cycling T	MRPS12	FindMarkers	0.00E+00
0.382624403	16: Cycling T	TEX30	FindMarkers	0.00E+00
0.382478403	16: Cycling T	VBP1	FindMarkers	0.00E+00
0.381589458	16: Cycling T	ATAD5	FindMarkers	0.00E+00
0.381229668	16: Cycling T	CEP57	FindMarkers	0.00E+00
0.381116418	16: Cycling T	SUZ12	FindMarkers	0.00E+00
0.380802682	16: Cycling T	POLR3K	FindMarkers	0.00E+00
0.380309357	16: Cycling T	MYL6B	FindMarkers	0.00E+00
0.378391243	16: Cycling T	WDR76	FindMarkers	0.00E+00
0.378125266	16: Cycling T	CHEK1	FindMarkers	0.00E+00
0.377166195	16: Cycling T	KNSTRN	FindMarkers	0.00E+00
0.377059187	16: Cycling T	PAQR4	FindMarkers	0.00E+00
0.376095172	16: Cycling T	MAP4K1	FindMarkers	0.00E+00
0.3758925	16: Cycling T	NAA50	FindMarkers	0.00E+00
0.374709582	16: Cycling T	MRPL28	FindMarkers	0.00E+00
0.371545622	16: Cycling T	ILK	FindMarkers	0.00E+00
0.369451112	16: Cycling T	MELK	FindMarkers	0.00E+00
0.368158057	16: Cycling T	SPAG5	FindMarkers	0.00E+00
0.367270224	16: Cycling T	CDKN2A	FindMarkers	0.00E+00
0.366450455	16: Cycling T	MAZ	FindMarkers	0.00E+00
0.365528603	16: Cycling T	BRCA2	FindMarkers	0.00E+00
0.364651769	16: Cycling T	HIST1H2BH	FindMarkers	0.00E+00
0.363687117	16: Cycling T	AP1M1	FindMarkers	0.00E+00
0.363683984	16: Cycling T	CNTRL	FindMarkers	0.00E+00
0.362520109	16: Cycling T	CDC123	FindMarkers	0.00E+00
0.362194536	16: Cycling T	UNG	FindMarkers	0.00E+00
0.361620998	16: Cycling T	ATP1B3	FindMarkers	0.00E+00
0.360463256	16: Cycling T	TRNAU1AP	FindMarkers	0.00E+00
0.358842405	16: Cycling T	HAT1	FindMarkers	0.00E+00
0.358702952	16: Cycling T	ACTN4	FindMarkers	0.00E+00
0.358509677	16: Cycling T	PPIF	FindMarkers	0.00E+00
0.355938108	16: Cycling T	CIP2A	FindMarkers	0.00E+00
0.355643616	16: Cycling T	FKBP5	FindMarkers	0.00E+00
0.354514932	16: Cycling T	POP7	FindMarkers	0.00E+00
0.352701898	16: Cycling T	PXMP2	FindMarkers	0.00E+00
0.352315038	16: Cycling T	PSMD1	FindMarkers	0.00E+00
0.351036855	16: Cycling T	GRAP2	FindMarkers	0.00E+00
0.350082947	16: Cycling T	THOC3	FindMarkers	0.00E+00
0.347573269	16: Cycling T	HAUS1	FindMarkers	0.00E+00
0.345305714	16: Cycling T	UBE2V2	FindMarkers	0.00E+00
0.34528716	16: Cycling T	MRPS11	FindMarkers	0.00E+00
0.343768043	16: Cycling T	RFC5	FindMarkers	0.00E+00
0.34369796	16: Cycling T	IFI27L1	FindMarkers	0.00E+00
0.343673015	16: Cycling T	INCENP	FindMarkers	0.00E+00
0.343297188	16: Cycling T	LMNB2	FindMarkers	0.00E+00
0.343085635	16: Cycling T	MCM10	FindMarkers	0.00E+00
0.342566954	16: Cycling T	RAD51C	FindMarkers	0.00E+00
0.341884617	16: Cycling T	MYO1G	FindMarkers	0.00E+00
0.341447716	16: Cycling T	SFXN1	FindMarkers	0.00E+00
0.340677876	16: Cycling T	RUVBL2	FindMarkers	0.00E+00
0.340560832	16: Cycling T	DCP2	FindMarkers	0.00E+00
0.33981469	16: Cycling T	HIST2H2AC	FindMarkers	0.00E+00
0.338752899	16: Cycling T	RPL26L1	FindMarkers	0.00E+00
0.338315503	16: Cycling T	ARHGAP11A	FindMarkers	0.00E+00
0.338075056	16: Cycling T	RPA1	FindMarkers	0.00E+00
0.338066222	16: Cycling T	GBP4	FindMarkers	0.00E+00
0.337438444	16: Cycling T	ANLN	FindMarkers	0.00E+00
0.336532602	16: Cycling T	VPS25	FindMarkers	0.00E+00
0.336429653	16: Cycling T	ARL6IP6	FindMarkers	0.00E+00
0.335258715	16: Cycling T	OIP5	FindMarkers	0.00E+00
0.334987524	16: Cycling T	CCAR1	FindMarkers	0.00E+00
0.334792152	16: Cycling T	DEPDC1	FindMarkers	0.00E+00
0.33451246	16: Cycling T	CTCF	FindMarkers	0.00E+00
0.334362809	16: Cycling T	RECQL	FindMarkers	0.00E+00
0.333746558	16: Cycling T	SH2D1A	FindMarkers	0.00E+00
0.333485389	16: Cycling T	NEIL3	FindMarkers	0.00E+00
0.332807596	16: Cycling T	EXOSC3	FindMarkers	0.00E+00
0.331033618	16: Cycling T	NRM	FindMarkers	0.00E+00
0.330813356	16: Cycling T	DSN1	FindMarkers	0.00E+00
0.330057405	16: Cycling T	PLEKHJ1	FindMarkers	0.00E+00
0.32952097	16: Cycling T	E2F8	FindMarkers	0.00E+00
0.329070506	16: Cycling T	GMPS	FindMarkers	0.00E+00
0.32809877	16: Cycling T	CHCHD1	FindMarkers	0.00E+00
0.327475921	16: Cycling T	BRI3BP	FindMarkers	0.00E+00
0.327416663	16: Cycling T	SPC24	FindMarkers	0.00E+00
0.327261341	16: Cycling T	OXCT1	FindMarkers	0.00E+00
0.327161107	16: Cycling T	POC1A	FindMarkers	0.00E+00
0.326883709	16: Cycling T	COX20	FindMarkers	0.00E+00
0.326820321	16: Cycling T	KIF4A	FindMarkers	0.00E+00
0.325586384	16: Cycling T	DDB2	FindMarkers	0.00E+00
0.324973804	16: Cycling T	MPDU1	FindMarkers	0.00E+00
0.324182954	16: Cycling T	ALYREF	FindMarkers	0.00E+00
0.32364504	16: Cycling T	CCNF	FindMarkers	0.00E+00
0.323642257	16: Cycling T	BRD7	FindMarkers	0.00E+00
0.323365826	16: Cycling T	CDKN2C	FindMarkers	0.00E+00
0.319370092	16: Cycling T	UQCRHL	FindMarkers	0.00E+00
0.319071163	16: Cycling T	PBK	FindMarkers	0.00E+00
0.319004325	16: Cycling T	MRPL47	FindMarkers	0.00E+00
0.318900887	16: Cycling T	POLD3	FindMarkers	0.00E+00
0.318745382	16: Cycling T	ACYP1	FindMarkers	0.00E+00
0.31802424	16: Cycling T	PGP	FindMarkers	0.00E+00
0.317509796	16: Cycling T	MSH6	FindMarkers	0.00E+00
0.316563576	16: Cycling T	DIAPH3	FindMarkers	0.00E+00
0.315751984	16: Cycling T	TIMM23	FindMarkers	0.00E+00
0.315605413	16: Cycling T	TPRKB	FindMarkers	0.00E+00
0.315007445	16: Cycling T	MAGOHB	FindMarkers	0.00E+00
0.314780203	16: Cycling T	PRPF38A	FindMarkers	0
0.314512014	16: Cycling T	NMI	FindMarkers	0
0.313818762	16: Cycling T	POP4	FindMarkers	0
0.313499392	16: Cycling T	SRRT	FindMarkers	0
0.312923289	16: Cycling T	NFATC2IP	FindMarkers	0
0.312496636	16: Cycling T	CTNNAL1	FindMarkers	0
0.312231346	16: Cycling T	SKA3	FindMarkers	0
0.31168015	16: Cycling T	MED30	FindMarkers	0
0.31094997	16: Cycling T	SRPK1	FindMarkers	0
0.310771461	16: Cycling T	NUP37	FindMarkers	0
0.30885896	16: Cycling T	SPTBN1	FindMarkers	0
0.308175995	16: Cycling T	NCAPH2	FindMarkers	0
0.30392621	16: Cycling T	FAM83D	FindMarkers	0
0.303442843	16: Cycling T	ECT2	FindMarkers	0
0.303186596	16: Cycling T	ZNF367	FindMarkers	0
0.301867259	16: Cycling T	TTF2	FindMarkers	0
0.301684816	16: Cycling T	SZRD1	FindMarkers	0
0.301520186	16: Cycling T	COA6	FindMarkers	0
0.301433579	16: Cycling T	CDK2	FindMarkers	0
0.3011626	16: Cycling T	CCDC18	FindMarkers	0
0.300158509	16: Cycling T	PHGDH	FindMarkers	0
0.299741449	16: Cycling T	HAUS8	FindMarkers	0
0.299718457	16: Cycling T	POLA2	FindMarkers	0
0.296908082	16: Cycling T	SLC43A3	FindMarkers	0
0.296695884	16: Cycling T	PPP5C	FindMarkers	0
0.296132761	16: Cycling T	MCRIP1	FindMarkers	0
0.296075595	16: Cycling T	REEP4	FindMarkers	0
0.295628213	16: Cycling T	ITGB3BP	FindMarkers	0
0.295319118	16: Cycling T	ODF2	FindMarkers	0
0.29405217	16: Cycling T	POLE3	FindMarkers	0
0.293183976	16: Cycling T	PLSCR1	FindMarkers	0
0.292925844	16: Cycling T	NTAN1	FindMarkers	0
0.292158311	16: Cycling T	CCNE2	FindMarkers	0
0.290740353	16: Cycling T	MTFR2	FindMarkers	0
0.289764921	16: Cycling T	PLGRKT	FindMarkers	0
0.288870836	16: Cycling T	BAK1	FindMarkers	0
0.288006897	16: Cycling T	DONSON	FindMarkers	0
0.287762597	16: Cycling T	RFC3	FindMarkers	0
0.286543202	16: Cycling T	COMMD8	FindMarkers	0
0.282482254	16: Cycling T	TEDC1	FindMarkers	0
0.282310178	16: Cycling T	DPP3	FindMarkers	0
0.281222245	16: Cycling T	SHMT1	FindMarkers	0
0.279958427	16: Cycling T	SKA1	FindMarkers	0
0.278533864	16: Cycling T	NUP50	FindMarkers	0
0.278276341	16: Cycling T	WDHD1	FindMarkers	0
0.278120179	16: Cycling T	DSCC1	FindMarkers	0
0.278116548	16: Cycling T	AL441992.1	FindMarkers	0
0.277707341	16: Cycling T	FAM104A	FindMarkers	0
0.277287008	16: Cycling T	PAFAH1B3	FindMarkers	0
0.276861666	16: Cycling T	HMGXB4	FindMarkers	0
0.276666282	16: Cycling T	MIS18A	FindMarkers	0
0.275881493	16: Cycling T	SPDL1	FindMarkers	0
0.275691622	16: Cycling T	PDZD11	FindMarkers	0
0.274955369	16: Cycling T	PRR11	FindMarkers	0
0.272719811	16: Cycling T	PRPSAP1	FindMarkers	0
0.272030412	16: Cycling T	ACTL6A	FindMarkers	0
0.271981615	16: Cycling T	GON7	FindMarkers	0
0.270786632	16: Cycling T	XPO1	FindMarkers	0
0.26766426	16: Cycling T	CDCA7L	FindMarkers	0
0.266860211	16: Cycling T	EMC9	FindMarkers	0
0.265598035	16: Cycling T	MPHOSPH9	FindMarkers	0
0.26551685	16: Cycling T	RANGAP1	FindMarkers	0
0.263904871	16: Cycling T	FAM192A	FindMarkers	0
0.262972486	16: Cycling T	PARPBP	FindMarkers	0
0.262611526	16: Cycling T	JAKMIP1	FindMarkers	0
0.262465769	16: Cycling T	SCCPDH	FindMarkers	0
0.262410613	16: Cycling T	MRPL58	FindMarkers	0
0.262192635	16: Cycling T	DHX15	FindMarkers	0
0.261687733	16: Cycling T	AP1S1	FindMarkers	0
0.260705001	16: Cycling T	CFAP20	FindMarkers	0
0.260690528	16: Cycling T	RAD54L	FindMarkers	0
0.259364267	16: Cycling T	RCC1	FindMarkers	0
0.257093452	16: Cycling T	KIF18A	FindMarkers	0
0.256131992	16: Cycling T	GNB1	FindMarkers	0
0.255969749	16: Cycling T	PRIM2	FindMarkers	0
0.254806914	16: Cycling T	SF3B3	FindMarkers	0
0.253893681	16: Cycling T	MCMBP	FindMarkers	0
0.253796249	16: Cycling T	SMARCA4	FindMarkers	0
0.25285796	16: Cycling T	CENPP	FindMarkers	0
0.252072406	16: Cycling T	DERA	FindMarkers	0
0.250470188	16: Cycling T	TRIP13	FindMarkers	0
0.250278176	16: Cycling T	BUB1B	FindMarkers	0
0.250079146	16: Cycling T	TIPIN	FindMarkers	0
0.469872409	16: Cycling T	PTMS	FindMarkers	1.24E-303
0.617527004	16: Cycling T	CAPZB	FindMarkers	2.27E-303
0.25643901	16: Cycling T	PANK2	FindMarkers	2.86E-303
0.408150632	16: Cycling T	PTPN7	FindMarkers	4.75E-303
0.387080401	16: Cycling T	H2AFJ	FindMarkers	6.19E-303
0.474644371	16: Cycling T	KPNB1	FindMarkers	7.36E-303
0.295274466	16: Cycling T	PTRHD1	FindMarkers	7.45E-303
0.5239271	16: Cycling T	SRSF10	FindMarkers	2.84E-302
0.295230408	16: Cycling T	TIPRL	FindMarkers	2.14E-300
0.357091684	16: Cycling T	NUDCD2	FindMarkers	1.93E-299
0.566835636	16: Cycling T	NDUFV2	FindMarkers	2.08E-299
0.307809821	16: Cycling T	ADSL	FindMarkers	6.79E-299
0.559962532	16: Cycling T	SRP14	FindMarkers	7.00E-299
0.264968504	16: Cycling T	PBRM1	FindMarkers	1.46E-298
0.526960751	16: Cycling T	BAX	FindMarkers	4.99E-298
0.288425075	16: Cycling T	LYAR	FindMarkers	8.77E-298
0.380340421	16: Cycling T	SNF8	FindMarkers	1.20E-297
0.525008451	16: Cycling T	RTRAF	FindMarkers	1.97E-297
0.506375906	16: Cycling T	RAB5IF	FindMarkers	5.77E-297
0.525452205	16: Cycling T	ELOB	FindMarkers	6.74E-297
0.404840586	16: Cycling T	ARRB2	FindMarkers	1.54E-296
0.580608152	16: Cycling T	ARPC3	FindMarkers	2.47E-296
0.259254881	16: Cycling T	MRPL10	FindMarkers	2.80E-296
0.469284454	16: Cycling T	CXCR3	FindMarkers	5.02E-296
0.351784019	16: Cycling T	ASNA1	FindMarkers	7.00E-296
0.4797351	16: Cycling T	GZMH	FindMarkers	6.46E-295
0.441137954	16: Cycling T	SF3A2	FindMarkers	1.03E-294
0.448116229	16: Cycling T	TAF15	FindMarkers	8.66E-294
0.319362109	16: Cycling T	NOP56	FindMarkers	4.17E-293
0.557330464	16: Cycling T	PPP1R18	FindMarkers	4.41E-293
0.325867106	16: Cycling T	ZCRB1	FindMarkers	5.58E-293
0.51496634	16: Cycling T	PSMA6	FindMarkers	9.95E-293
0.507943125	16: Cycling T	RNPS1	FindMarkers	1.25E-292
0.261951903	16: Cycling T	KEAP1	FindMarkers	3.74E-292
0.679515341	16: Cycling T	TMSB4X	FindMarkers	4.89E-292
0.30375624	16: Cycling T	URM1	FindMarkers	7.99E-292
0.284195348	16: Cycling T	INO80E	FindMarkers	1.22E-291
0.314792752	16: Cycling T	SLC25A11	FindMarkers	1.24E-291
0.296443339	16: Cycling T	CHCHD5	FindMarkers	1.50E-291
0.423220767	16: Cycling T	STOML2	FindMarkers	1.58E-291
0.448451888	16: Cycling T	MAGOH	FindMarkers	1.71E-291
0.509084114	16: Cycling T	NDUFS6	FindMarkers	3.02E-291
0.291863065	16: Cycling T	HTATSF1	FindMarkers	1.17E-290
0.478005058	16: Cycling T	RPLP0	FindMarkers	8.76E-290
0.53181813	16: Cycling T	PSMB6	FindMarkers	2.42E-289
0.593463429	16: Cycling T	CAP1	FindMarkers	9.91E-289
0.267553232	16: Cycling T	TCERG1	FindMarkers	1.15E-288
0.287853491	16: Cycling T	TMEM183A	FindMarkers	1.36E-288
0.25439219	16: Cycling T	DIAPH1	FindMarkers	2.06E-288
0.321610239	16: Cycling T	U2AF2	FindMarkers	2.60E-287
0.32330054	16: Cycling T	MRPL17	FindMarkers	7.07E-287
0.492020182	16: Cycling T	YWHAE	FindMarkers	2.62E-285
0.630128916	16: Cycling T	RAC2	FindMarkers	4.57E-285
0.479918465	16: Cycling T	CCT2	FindMarkers	5.12E-285
0.38003451	16: Cycling T	SUCLG1	FindMarkers	8.80E-285
0.355911685	16: Cycling T	SYNCRIP	FindMarkers	1.89E-284
0.562176099	16: Cycling T	PCBP1	FindMarkers	3.85E-284
0.262984906	16: Cycling T	DCUN1D5	FindMarkers	5.19E-284
0.406567121	16: Cycling T	SIRPG	FindMarkers	9.10E-284
0.441800483	16: Cycling T	FAM96A	FindMarkers	1.88E-283
0.379062837	16: Cycling T	MRPL18	FindMarkers	1.19E-282
